account_id,payment_id,payment_usd,payment_date
vYQ5GR1T34QtQAV,iWQfR0638dQAU,50,2020-11-14
ZmQ5GR1T34QtQAN,iVQfR0638dQAU,50,2020-11-14
5KQ5GR13l4QtQAQ,iUQfR0638dQAU,25,2020-11-14
gNQ5GR1O14QtQAR,iKQfR0638dQAU,481.31,2020-11-14
NEQ5GR1EI4QtQA1,iJQfR0638dQAU,15.52,2020-11-14
rYQ5GR1II4QtQAT,iIQfR0638dQAU,500,2020-11-14
Q4Q5GR1Uh4QtQAJ,iHQfR0638dQAU,500,2020-11-14
ZHQ5GR1Na4QtQA3,iGQfR0638dQAU,250,2020-11-14
tYQ5GR1SD4QtQAX,idQfR0638dQAE,30,2020-11-14
2gQ5GR1L44QtQAB,icQfR0638dQAE,250,2020-11-14
7KQ5GR1TV4QtQAX,ibQfR0638dQAE,1,2020-11-14
zQQ5GR1R24QtQAR,iaQfR0638dQAE,1,2020-11-14
tWQ5GR1PV4QtQAT,i1QfR0638dQAE,30,2020-11-14
8bQ5GR1SD4QtQAH,i0QfR0638dQAE,1941.13,2020-11-14
zaQ5GR1R24QtQAB,hzQfR0638dQAE,933.31,2020-11-14
t4Q5GR1SD4QtQAH,hyQfR0638dQAE,150,2020-11-14
msQ5GR1PV4QtQAD,hxQfR0638dQAE,75,2020-11-14
wAQ5GR1Wm4QtQAR,hwQfR0638dQAE,500,2020-11-14
RIQ5GR0rD4QtQA4,hvQfR0638dQAE,250,2020-11-14
x7Q5GR06N4QtQAC,huQfR0638dQAE,250,2020-11-14
xTQ5GR1UB4QtQAT,htQfR0638dQAE,250,2020-11-14
JGQ5GR0BI4QtQA1,hsQfR0638dQAE,125,2020-11-14
QbQ5GR1SZ4QtQAP,hrQfR0638dQAE,125,2020-11-14
cTQ5GR0bx4QtQAQ,hqQfR0638dQAE,800,2020-11-14
rJQ5GR1UW4QtQAX,iTQfR0638dQAU,250,2020-11-13
h4Q5GR0p44QtQAA,iqQfR0638dQAE,250,2020-11-13
aHQ5GR1Wc4QtQAR,ipQfR0638dQAE,30,2020-11-13
UhQ5GR1Iy4QtQAN,iNQfR0638dQAU,81.25,2020-11-13
3aQ5GR1We4QtQAB,iMQfR0638dQAU,250,2020-11-13
6iQ5GR1GH4QtQAD,ijQfR0638dQAE,822.19,2020-11-13
ZLQ5GR18t4QtQAY,iiQfR0638dQAE,250,2020-11-13
Q4Q5GR1Ou4QtQAN,ihQfR0638dQAE,125,2020-11-13
V8Q5GR1WC4QtQAL,igQfR0638dQAE,125,2020-11-13
6WQ5GR1Uh4QtQAR,iFQfR0638dQAU,50,2020-11-13
1PQ5GR1Bd4QtQAR,ifQfR0638dQAE,32.5,2020-11-13
LlQ5GR1Wc4QtQAJ,iEQfR0638dQAU,30,2020-11-13
RHQ5GR1O24QtQAZ,ieQfR0638dQAE,50,2020-11-13
1nQ5GR0p54QtQAA,i5QfR0638dQAE,819.01,2020-11-13
ygQ5GR1Wd4QtQAB,i4QfR0638dQAE,175,2020-11-13
mGQ5GR0t34QtQAU,i3QfR0638dQAE,250,2020-11-13
TDQ5GR1SZ4QtQA5,i2QfR0638dQAE,50,2020-11-13
atQ5GR1Ow4QtQAF,dXQfR0638dQAU,125,2020-11-13
n2Q5GR1PV4QtQAD,ySQfR0638dQAU,777.35,2020-11-12
IIQ5GR1W04QtQA3,ysQfR0638dQAE,30,2020-11-12
ByQ5GR0fe4QtQAI,yRQfR0638dQAU,1628.66,2020-11-12
SxQ5GR1PT4QtQAP,yrQfR0638dQAE,1000,2020-11-12
75Q5GR1Ug4QtQAB,yQQfR0638dQAU,500,2020-11-12
xVQ5GR0o74QtQAQ,yPQfR0638dQAU,500,2020-11-12
7eQ5GR1KH4QtQAD,yOQfR0638dQAU,200,2020-11-12
hXQ5GR0fe4QtQAQ,yNQfR0638dQAU,50,2020-11-12
DdQ5GR0bu4QtQAM,yMQfR0638dQAU,50,2020-11-12
NSQ5GR1WP4QtQA1,yLQfR0638dQAU,50,2020-11-12
nHQ5GR1PV4QtQAT,yiQfR0638dQAE,75,2020-11-12
g5Q5GR0rg4QtQAE,xrQfR0638dQAE,1135.62,2020-11-12
nIQ5GR1PV4QtQAT,xqQfR0638dQAE,75,2020-11-12
tNQ5GR1We4QtQAR,xpQfR0638dQAE,250,2020-11-12
GNQ5GR1TU4QtQA1,xoQfR0638dQAE,275.5,2020-11-12
zxQ5GR1HY4QtQAD,xnQfR0638dQAE,50,2020-11-12
gCQ5GR1Ug4QtQAR,xmQfR0638dQAE,50,2020-11-12
72Q5GR1PV4QtQAD,xLQfR0638dQAU,75,2020-11-12
MUQ5GR1SY4QtQA1,xlQfR0638dQAE,50,2020-11-12
7dQ5GR1We4QtQAB,xKQfR0638dQAU,250,2020-11-12
swQ5GR1Wd4QtQAB,xkQfR0638dQAE,250,2020-11-12
f0Q5GR1Kh4QtQAF,xJQfR0638dQAU,50,2020-11-12
GqQ5GR1Kh4QtQAN,xjQfR0638dQAE,50,2020-11-12
D4Q5GR1Mo4QtQAN,xIQfR0638dQAU,50,2020-11-12
AHQ5GR1R04QtQA3,xHQfR0638dQAU,50,2020-11-12
NWQ5GR1Vm4QtQA3,xGQfR0638dQAU,50,2020-11-12
1NQ5GR1Bf4QtQAR,yhQfR0638dQAE,125,2020-11-11
H9Q5GR1V64QtQAJ,yGQfR0638dQAU,250,2020-11-11
G8Q5GR1D94QtQAN,ygQfR0638dQAE,50,2020-11-11
8mQ5GR1Nb4QtQAB,yfQfR0638dQAE,50,2020-11-11
CQQ5GR1Gz4QtQAZ,yeQfR0638dQAE,250,2020-11-11
HwQ5GR1SC4QtQAL,yDQfR0638dQAU,30,2020-11-11
fEQ5GR1Em4QtQAR,yCQfR0638dQAU,32.5,2020-11-11
aoQ5GR18t4QtQAA,yBQfR0638dQAU,50,2020-11-11
I3Q5GR1Nc4QtQAJ,yAQfR0638dQAU,1,2020-11-11
gOQ5GR1L74QtQAR,y9QfR0638dQAE,1503.22,2020-11-11
W5Q5GR1Kg4QtQAJ,y8QfR0638dQAE,250,2020-11-11
eEQ5GR1L64QtQAR,y7QfR0638dQAE,150,2020-11-11
PGQ5GR1En4QtQAZ,y6QfR0638dQAE,500,2020-11-11
s1Q5GR0zR4QtQAG,y5QfR0638dQAE,250,2020-11-11
QHQ5GR1PT4QtQA1,y4QfR0638dQAE,50,2020-11-11
y6Q5GR1SC4QtQAD,y3QfR0638dQAE,50,2020-11-11
QvQ5GR1SD4QtQAP,xZQfR0638dQAU,1179.83,2020-11-11
MSQ5GR1H04QtQA3,xYQfR0638dQAU,250,2020-11-11
SIQ5GR15k4QtQAY,xXQfR0638dQAU,250,2020-11-11
jMQ5GR1SC4QtQAX,xcQfR0638dQAE,30,2020-11-11
hXQ5GR1L64QtQAR,xbQfR0638dQAE,30,2020-11-11
iaQ5GR1Wd4QtQAF,xaQfR0638dQAE,250,2020-11-11
rfQ5GR1PV4QtQAD,yqQfR0638dQAE,763.64,2020-11-10
IfQ5GR1SC4QtQAL,ypQfR0638dQAE,75,2020-11-10
zzQ5GR15i4QtQAE,yoQfR0638dQAE,81.25,2020-11-10
VMQ5GR1GG4QtQA1,ynQfR0638dQAE,500,2020-11-10
eCQ5GR1Mq4QtQAV,ymQfR0638dQAE,250,2020-11-10
V8Q5GR1WC4QtQAL,ylQfR0638dQAE,125,2020-11-10
WUQ5GR0p64QtQAY,yKQfR0638dQAU,2962.65,2020-11-10
QBQ5GR15h4QtQAY,ykQfR0638dQAE,32.5,2020-11-10
vgQ5GR1R24QtQAB,yJQfR0638dQAU,381.71,2020-11-10
IBQ5GR0zQ4QtQA0,yjQfR0638dQAE,50,2020-11-10
vOQ5GR1PS4QtQAT,yIQfR0638dQAU,475,2020-11-10
AjQ5GR1SD4QtQAP,yHQfR0638dQAU,55,2020-11-10
n3Q5GR1TV4QtQAH,yFQfR0638dQAU,125,2020-11-10
P6Q5GR1R24QtQAN,yEQfR0638dQAU,1,2020-11-10
JaQ5GR1S94QtQAJ,ydQfR0638dQAE,150,2020-11-10
jLQ5GR1SC4QtQAX,ycQfR0638dQAE,30,2020-11-10
duQ5GR1L64QtQAB,ybQfR0638dQAE,30,2020-11-10
6tQ5GR1L64QtQAF,y1QfR0638dQAE,50,2020-11-10
glQ5GR1SC4QtQAH,xVQfR0638dQAU,30,2020-11-10
EqQ5GR1Vb4QtQAJ,xUQfR0638dQAU,30,2020-11-10
dvQ5GR1L64QtQAB,xiQfR0638dQAE,300,2020-11-10
4dQ5GR1Ke4QtQAF,xhQfR0638dQAE,75,2020-11-10
QwQ5GR1Ms4QtQAN,xgQfR0638dQAE,250,2020-11-10
EjQ5GR1NY4QtQAL,xfQfR0638dQAE,250,2020-11-10
78Q5GR1WT4QtQAD,xeQfR0638dQAE,50,2020-11-10
h8Q5GR1L74QtQAB,xdQfR0638dQAE,50,2020-11-10
CoQ5GR1UA4QtQAL,yZQfR0638dQAU,250,2020-11-09
hCQ5GR1UA4QtQAX,yYQfR0638dQAU,300,2020-11-09
z2Q5GR1L34QtQAF,yXQfR0638dQAU,2061.28,2020-11-09
oHQ5GR1VR4QtQAT,yWQfR0638dQAU,500,2020-11-09
kJQ5GR1L64QtQAV,yVQfR0638dQAU,50,2020-11-09
x9Q5GR06N4QtQAC,yUQfR0638dQAU,250,2020-11-09
eSQ5GR1Mr4QtQAV,yTQfR0638dQAU,2695.54,2020-11-09
45Q5GR1An4QtQAB,yaQfR0638dQAE,500,2020-11-09
gnQ5GR1NY4QtQAD,y2QfR0638dQAE,1049,2020-11-09
PyQ5GR1UB4QtQAL,y0QfR0638dQAE,874.63,2020-11-09
DWQ5GR1NY4QtQA1,xzQfR0638dQAE,629.4,2020-11-09
nmQ5GR0o74QtQAA,xyQfR0638dQAE,4966.41,2020-11-09
IfQ5GR0p64QtQAM,xxQfR0638dQAE,3575.39,2020-11-09
iNQ5GR1SC4QtQAT,xWQfR0638dQAU,50,2020-11-09
YlQ5GR0rX4QtQAK,xwQfR0638dQAE,884.32,2020-11-09
LOQ5GR0rg4QtQAY,xvQfR0638dQAE,1721.54,2020-11-09
RBQ5GR1SC4QtQA1,xuQfR0638dQAE,250,2020-11-09
msQ5GR11H4QtQAG,xTQfR0638dQAU,500.07,2020-11-09
TjQ5GR1UB4QtQAL,xtQfR0638dQAE,250,2020-11-09
y9Q5GR1UT4QtQAH,xSQfR0638dQAU,250,2020-11-09
HsQ5GR1WQ4QtQAL,xsQfR0638dQAE,50,2020-11-09
f1Q5GR1WA4QtQAD,xRQfR0638dQAU,475,2020-11-09
mhQ5GR1Em4QtQAB,xQQfR0638dQAU,500,2020-11-09
qTQ5GR1NZ4QtQAT,xPQfR0638dQAU,500,2020-11-09
BrQ5GR1Na4QtQAJ,xOQfR0638dQAU,75,2020-11-09
maQ5GR1UA4QtQAH,xNQfR0638dQAU,30,2020-11-09
QtQ5GR1SC4QtQAL,xMQfR0638dQAU,50,2020-11-09
lPQ5GR1Mp4QtQAR,v1QfR0638dQAE,398.03,2020-11-08
OLQ5GR0zQ4QtQA0,v0QfR0638dQAE,15.24,2020-11-08
KaQ5GR0zR4QtQAO,uZQfR0638dQAU,250,2020-11-08
YmQ5GR1L64QtQAN,uYQfR0638dQAU,828.73,2020-11-08
o7Q5GR1TR4QtQAH,uXQfR0638dQAU,3267.07,2020-11-08
GzQ5GR1Fn4QtQAJ,uWQfR0638dQAU,1.45,2020-11-08
k0Q5GR0t34QtQAA,uVQfR0638dQAU,4.92,2020-11-08
GzQ5GR1Fn4QtQAJ,ulQfR0638dQAE,9682.52,2020-11-08
HVQ5GR1UA4QtQA1,ukQfR0638dQAE,374.99,2020-11-08
ysQ5GR1WP4QtQAD,ujQfR0638dQAE,188.84,2020-11-08
RcQ5GR0eC4QtQAO,uiQfR0638dQAE,29.61,2020-11-08
qeQ5GR1VZ4QtQAD,uhQfR0638dQAE,402.78,2020-11-08
pqQ5GR1T34QtQAB,ugQfR0638dQAE,323.85,2020-11-08
WkQ5GR1T34QtQAN,ufQfR0638dQAE,569.56,2020-11-08
X3Q5GR0Jo4QtQAN,ueQfR0638dQAE,50,2020-11-08
YnQ5GR1L64QtQAN,udQfR0638dQAE,500,2020-11-08
kgQ5GR0GW4QtQAD,ucQfR0638dQAE,500,2020-11-08
xbQ5GR06N4QtQAC,ubQfR0638dQAE,199,2020-11-08
EQQ5GR0NP4QtQA5,uaQfR0638dQAE,1037.83,2020-11-08
RmQ5GR1PV4QtQAL,tQQfR0638dQAU,1329.9,2020-11-08
GzQ5GR1Fn4QtQAJ,tPQfR0638dQAU,841.96,2020-11-08
K2Q5GR1RP4QtQAL,tOQfR0638dQAU,139.12,2020-11-08
OtQ5GR0dN4QtQAO,tNQfR0638dQAU,228.23,2020-11-08
mmQ5GR0Ov4QtQAF,tMQfR0638dQAU,239.81,2020-11-08
vsQ5GR1KF4QtQAH,tLQfR0638dQAU,9.53,2020-11-08
54Q5GR0V24QtQAB,tKQfR0638dQAU,49.5,2020-11-08
XgQ5GR14p4QtQAI,tJQfR0638dQAU,370.76,2020-11-08
1FQ5GR14q4QtQAQ,tIQfR0638dQAU,878.86,2020-11-08
caQ5GR1T34QtQAF,tHQfR0638dQAU,50,2020-11-08
94Q5GR10o4QtQAA,tGQfR0638dQAU,50,2020-11-08
sxQ5GR1SC4QtQAH,tFQfR0638dQAU,75,2020-11-08
LQQ5GR0zQ4QtQA0,tEQfR0638dQAU,150,2020-11-08
EKQ5GR1NY4QtQA1,tDQfR0638dQAU,1277.71,2020-11-08
udQ5GR1Gq4QtQAB,tCQfR0638dQAU,325,2020-11-08
6aQ5GR1An4QtQAB,tBQfR0638dQAU,250,2020-11-08
vsQ5GR1KF4QtQAH,tAQfR0638dQAU,40.78,2020-11-08
PvQ5GR1Js4QtQAN,uzQfR0638dQAE,32.5,2020-11-07
8HQ5GR0t34QtQAQ,uUQfR0638dQAU,300.03,2020-11-07
cLQ5GR1O24QtQAR,uTQfR0638dQAU,103,2020-11-07
hTQ5GR1NZ4QtQAT,uSQfR0638dQAU,671.52,2020-11-07
nQQ5GR0hc4QtQAQ,uRQfR0638dQAU,1410.66,2020-11-07
cwQ5GR15j4QtQAE,uQQfR0638dQAU,596.25,2020-11-07
5LQ5GR1Bg4QtQAR,uPQfR0638dQAU,833.98,2020-11-07
rtQ5GR1Hv4QtQAF,uOQfR0638dQAU,958.76,2020-11-07
ctQ5GR11H4QtQAC,uNQfR0638dQAU,554.88,2020-11-07
p8Q5GR1Ri4QtQAB,uMQfR0638dQAU,464.06,2020-11-07
C8Q5GR1PT4QtQAP,uLQfR0638dQAU,1005.57,2020-11-07
GCQ5GR1Bf4QtQA3,uKQfR0638dQAU,1657.05,2020-11-07
0pQ5GR0Kx4QtQAB,uJQfR0638dQAU,200.7,2020-11-07
EZQ5GR1NY4QtQA1,uIQfR0638dQAU,348.56,2020-11-07
9wQ5GR0p54QtQAE,uHQfR0638dQAU,12148.49,2020-11-07
RCQ5GR0KB4QtQA1,uGQfR0638dQAU,244.8,2020-11-07
RcQ5GR0p44QtQAI,uFQfR0638dQAU,1607.77,2020-11-07
vtQ5GR1Nc4QtQAF,uEQfR0638dQAU,383.3,2020-11-07
nUQ5GR1EK4QtQAT,uDQfR0638dQAU,600.01,2020-11-07
v5Q5GR0Qs4QtQAB,uCQfR0638dQAU,575.5,2020-11-07
P6Q5GR0KB4QtQAL,uBQfR0638dQAU,249.96,2020-11-07
DTQ5GR1L54QtQA3,uAQfR0638dQAU,319.59,2020-11-07
xqQ5GR06N4QtQAC,u9QfR0638dQAE,1070.73,2020-11-07
dHQ5GR1IK4QtQAX,u8QfR0638dQAE,241.18,2020-11-07
1hQ5GR0eA4QtQAG,u7QfR0638dQAE,310.03,2020-11-07
jKQ5GR0Pp4QtQAV,u6QfR0638dQAE,386.49,2020-11-07
AvQ5GR1L44QtQAJ,u5QfR0638dQAE,753.75,2020-11-07
1bQ5GR07s4QtQAE,u4QfR0638dQAE,3769.32,2020-11-07
sFQ5GR0mU4QtQAW,u3QfR0638dQAE,221.51,2020-11-07
nmQ5GR0o74QtQAA,u2QfR0638dQAE,891.46,2020-11-07
hkQ5GR1O24QtQAB,u1QfR0638dQAE,1621.8,2020-11-07
C8Q5GR1R34QtQAN,u0QfR0638dQAE,997.88,2020-11-07
Y5Q5GR1Mr4QtQAN,tzQfR0638dQAE,135.36,2020-11-07
YWQ5GR1L64QtQA3,tyQfR0638dQAE,276.7,2020-11-07
xiQ5GR06N4QtQAC,txQfR0638dQAE,11559.33,2020-11-07
45Q5GR1An4QtQAB,twQfR0638dQAE,41.3,2020-11-07
LJQ5GR1NZ4QtQA1,tvQfR0638dQAE,618.17,2020-11-07
gOQ5GR1U94QtQAR,tuQfR0638dQAE,50,2020-11-07
ZYQ5GR17F4QtQA4,ttQfR0638dQAE,50,2020-11-07
4UQ5GR1Ke4QtQAR,tsQfR0638dQAE,5713.97,2020-11-07
C8Q5GR1PT4QtQAP,trQfR0638dQAE,2191.96,2020-11-07
FCQ5GR1PT4QtQA5,tqQfR0638dQAE,1132.83,2020-11-07
OAQ5GR1UA4QtQA1,tpQfR0638dQAE,50,2020-11-07
StQ5GR1Ux4QtQAN,toQfR0638dQAE,50,2020-11-07
GzQ5GR1Fn4QtQAJ,tnQfR0638dQAE,171.5,2020-11-07
tgQ5GR1R44QtQAB,tmQfR0638dQAE,150.38,2020-11-07
7yQ5GR1EJ4QtQAH,tlQfR0638dQAE,250,2020-11-07
JZQ5GR1S94QtQAZ,tkQfR0638dQAE,30,2020-11-07
LDQ5GR1Mp4QtQA3,tjQfR0638dQAE,500,2020-11-07
PGQ5GR1Rh4QtQAZ,t9QfR0638dQAE,433.31,2020-11-07
SxQ5GR1PT4QtQAP,t8QfR0638dQAE,775.51,2020-11-07
JQQ5GR1Rk4QtQAZ,t7QfR0638dQAE,2425.33,2020-11-07
7AQ5GR0bx4QtQAU,t6QfR0638dQAE,47.16,2020-11-07
1TQ5GR1SC4QtQAT,t5QfR0638dQAE,814.18,2020-11-07
WUQ5GR0p64QtQAY,t4QfR0638dQAE,582.85,2020-11-07
7eQ5GR1KH4QtQAD,t3QfR0638dQAE,141.28,2020-11-07
8NQ5GR1Kh4QtQAR,t2QfR0638dQAE,569.1,2020-11-07
xOQ5GR0rg4QtQAU,t1QfR0638dQAE,2839.78,2020-11-07
6iQ5GR1GH4QtQAD,t0QfR0638dQAE,561.56,2020-11-07
a9Q5GR1WB4QtQAD,sZQfR0638dQAU,250,2020-11-07
cuQ5GR0o74QtQAA,szQfR0638dQAE,1830.84,2020-11-07
17Q5GR07s4QtQAE,sYQfR0638dQAU,803.6,2020-11-07
C9Q5GR0zQ4QtQAO,syQfR0638dQAE,154.95,2020-11-07
EdQ5GR0o64QtQAM,sXQfR0638dQAU,50,2020-11-07
5GQ5GR0Kx4QtQAR,sxQfR0638dQAE,256.02,2020-11-07
UeQ5GR0eB4QtQAK,swQfR0638dQAE,270.2,2020-11-07
sfQ5GR0KC4QtQAH,svQfR0638dQAE,250.03,2020-11-07
u6Q5GR1Iy4QtQAB,suQfR0638dQAE,189.68,2020-11-07
moQ5GR1NY4QtQAD,stQfR0638dQAE,1120.53,2020-11-07
dBQ5GR0bv4QtQAU,ssQfR0638dQAE,260.67,2020-11-07
xPQ5GR06N4QtQAS,srQfR0638dQAE,4150.57,2020-11-07
luQ5GR1NY4QtQAD,sqQfR0638dQAE,2160.81,2020-11-07
17Q5GR07s4QtQAE,spQfR0638dQAE,450.01,2020-11-07
QhQ5GR1RQ4QtQAP,soQfR0638dQAE,4949.49,2020-11-07
KVQ5GR1R24QtQA3,snQfR0638dQAE,396.63,2020-11-07
ooQ5GR1R14QtQAB,smQfR0638dQAE,2489.28,2020-11-07
QEQ5GR0NN4QtQA5,slQfR0638dQAE,872.01,2020-11-07
t0Q5GR1WP4QtQAD,skQfR0638dQAE,302.71,2020-11-07
AwQ5GR15j4QtQAI,sjQfR0638dQAE,724.19,2020-11-07
ztQ5GR1Ha4QtQAF,siQfR0638dQAE,390.46,2020-11-07
sQQ5GR1L64QtQAR,shQfR0638dQAE,375.59,2020-11-07
FLQ5GR1NZ4QtQA1,sgQfR0638dQAE,1010.97,2020-11-07
AkQ5GR0p44QtQAI,sfQfR0638dQAE,36.21,2020-11-07
HPQ5GR1Ou4QtQAZ,seQfR0638dQAE,1,2020-11-07
QwQ5GR1L54QtQAJ,sdQfR0638dQAE,1069.43,2020-11-07
UnQ5GR1Kg4QtQAJ,scQfR0638dQAE,500,2020-11-07
f6Q5GR1J04QtQAF,sbQfR0638dQAE,2237.36,2020-11-07
PMQ5GR1NY4QtQA1,saQfR0638dQAE,30,2020-11-07
8uQ5GR1L44QtQAB,7iQfR06N8dQAG,84.53,2020-11-07
MuQ5GR14p4QtQAI,6OQfR06N8dQAW,286.23,2020-11-07
odQ5GR1Vz4QtQAB,uyQfR0638dQAE,250,2020-11-06
x1Q5GR06N4QtQAC,uxQfR0638dQAE,250,2020-11-06
moQ5GR1NY4QtQAD,uwQfR0638dQAE,1450.51,2020-11-06
REQ5GR1Am4QtQAZ,uvQfR0638dQAE,86.04,2020-11-06
skQ5GR1Am4QtQAB,uuQfR0638dQAE,223.44,2020-11-06
SoQ5GR1KH4QtQAL,utQfR0638dQAE,150,2020-11-06
PXQ5GR1TU4QtQA5,usQfR0638dQAE,75,2020-11-06
F3Q5GR1SZ4QtQAP,urQfR0638dQAE,500,2020-11-06
X7Q5GR1KG4QtQAP,uqQfR0638dQAE,250,2020-11-06
iIQ5GR1EI4QtQAT,upQfR0638dQAE,50,2020-11-06
wzQ5GR1An4QtQAB,uoQfR0638dQAE,50,2020-11-06
AGQ5GR1WA4QtQA1,unQfR0638dQAE,50,2020-11-06
COQ5GR1U84QtQAZ,umQfR0638dQAE,30,2020-11-06
O7Q5GR1EK4QtQAL,tZQfR0638dQAU,373.5,2020-11-06
RkQ5GR1Va4QtQAN,tYQfR0638dQAU,500,2020-11-06
A5Q5GR1An4QtQAJ,tXQfR0638dQAU,250,2020-11-06
6dQ5GR1L44QtQAF,tWQfR0638dQAU,125,2020-11-06
atQ5GR1Ow4QtQAF,tVQfR0638dQAU,125,2020-11-06
OjQ5GR1UA4QtQAL,tUQfR0638dQAU,1,2020-11-06
y3Q5GR1KF4QtQAH,tTQfR0638dQAU,50,2020-11-06
MqQ5GR1TT4QtQAL,tSQfR0638dQAU,30,2020-11-06
I2Q5GR1WA4QtQAL,tRQfR0638dQAU,25,2020-11-06
bhQ5GR1WC4QtQAH,tiQfR0638dQAE,250,2020-11-06
atQ5GR1Ow4QtQAF,thQfR0638dQAE,125,2020-11-06
RCQ5GR0KB4QtQA1,tgQfR0638dQAE,250,2020-11-06
nUQ5GR1EK4QtQAT,tfQfR0638dQAE,250,2020-11-06
xqQ5GR06N4QtQAC,teQfR0638dQAE,125,2020-11-06
REQ5GR12C4QtQA0,tdQfR0638dQAE,1165.4,2020-11-06
R3Q5GR1NY4QtQAL,tcQfR0638dQAE,209.21,2020-11-06
FVQ5GR15j4QtQA2,tbQfR0638dQAE,75,2020-11-06
yAQ5GR1Ou4QtQAV,taQfR0638dQAE,75,2020-11-06
w0Q5GR0o64QtQAE,81QfR0638dQAE,2043.03,2020-11-05
60Q5GR1IH4QtQAD,80QfR0638dQAE,3012.47,2020-11-05
XLQ5GR1L64QtQA3,7zQfR0638dQAE,990.43,2020-11-05
j5Q5GR1UA4QtQAH,7yQfR0638dQAE,255,2020-11-05
3eQ5GR1Ov4QtQAF,7xQfR0638dQAE,300,2020-11-05
n7Q5GR0t34QtQAA,7wQfR0638dQAE,250,2020-11-05
1NQ5GR1O34QtQAV,7vQfR0638dQAE,250,2020-11-05
3jQ5GR1W04QtQAF,7uQfR0638dQAE,250,2020-11-05
73Q5GR1SB4QtQAD,7tQfR0638dQAE,50,2020-11-05
mNQ5GR12D4QtQAW,7sQfR0638dQAE,50,2020-11-05
DPQ5GR1T64QtQA3,7CQfR0638dQAU,50,2020-11-05
AvQ5GR1L44QtQAJ,7BQfR0638dQAU,2372.02,2020-11-05
wqQ5GR1PS4QtQAD,7AQfR0638dQAU,2401.66,2020-11-05
AUQ5GR1L74QtQA3,79QfR0638dQAE,2292.97,2020-11-05
xYQ5GR06N4QtQAS,78QfR0638dQAE,99,2020-11-05
EgQ5GR1WA4QtQAL,77QfR0638dQAE,75,2020-11-05
4UQ5GR1Ke4QtQAR,76QfR0638dQAE,5050,2020-11-05
KmQ5GR1TT4QtQAL,75QfR0638dQAE,975,2020-11-05
K5Q5GR1H04QtQAN,74QfR0638dQAE,250,2020-11-05
YQQ5GR12C4QtQA0,73QfR0638dQAE,250,2020-11-05
qsQ5GR1II4QtQAD,72QfR0638dQAE,50,2020-11-05
VQQ5GR1WA4QtQA1,71QfR0638dQAE,30,2020-11-05
aIQ5GR1W04QtQAV,70QfR0638dQAE,30,2020-11-05
cYQ5GR1WA4QtQAT,6zQfR0638dQAE,30,2020-11-05
saQ5GR1WA4QtQAD,8KQfR0638dQAU,500,2020-11-04
cwQ5GR15j4QtQAE,8JQfR0638dQAU,1238.17,2020-11-04
xAQ5GR06N4QtQAS,8IQfR0638dQAU,724.53,2020-11-04
vaQ5GR1Ou4QtQAF,8HQfR0638dQAU,150,2020-11-04
QmQ5GR1Ie4QtQAN,8GQfR0638dQAU,50,2020-11-04
uLQ5GR0Md4QtQAR,8FQfR0638dQAU,250,2020-11-04
4kQ5GR1W04QtQAB,8EQfR0638dQAU,25,2020-11-04
zSQ5GR1Ov4QtQAV,8DQfR0638dQAU,30,2020-11-04
SEQ5GR1Ou4QtQAZ,7ZQfR0638dQAU,125,2020-11-04
GzQ5GR1Fn4QtQAJ,7YQfR0638dQAU,9983.37,2020-11-04
M7Q5GR1EI4QtQAL,7XQfR0638dQAU,250,2020-11-04
XFQ5GR1L64QtQA3,7WQfR0638dQAU,250,2020-11-04
vpQ5GR1Ou4QtQAF,7VQfR0638dQAU,30,2020-11-04
GSQ5GR1H04QtQA3,7dQfR0638dQAE,1762.78,2020-11-04
q4Q5GR1O24QtQAF,7cQfR0638dQAE,258.27,2020-11-04
37Q5GR1L54QtQAB,7bQfR0638dQAE,250,2020-11-04
ypQ5GR0t44QtQAE,7aQfR0638dQAE,500,2020-11-04
GzQ5GR1Fn4QtQAJ,8CQfR0638dQAU,14707.52,2020-11-03
C5Q5GR1O14QtQAJ,8BQfR0638dQAU,634.14,2020-11-03
sFQ5GR0mU4QtQAW,8AQfR0638dQAU,727.3,2020-11-03
0pQ5GR0Kx4QtQAB,89QfR0638dQAE,552.77,2020-11-03
ghQ5GR12D4QtQAC,88QfR0638dQAE,1283.23,2020-11-03
0LQ5GR1Kh4QtQAR,87QfR0638dQAE,30,2020-11-03
btQ5GR1Rk4QtQAF,86QfR0638dQAE,30,2020-11-03
fgQ5GR1Rk4QtQAF,85QfR0638dQAE,30,2020-11-03
HnQ5GR1S94QtQAJ,84QfR0638dQAE,30,2020-11-03
WkQ5GR1T34QtQAN,7UQfR0638dQAU,1258.44,2020-11-03
xOQ5GR0rg4QtQAU,7TQfR0638dQAU,1871.2,2020-11-03
U3Q5GR12D4QtQAK,7SQfR0638dQAU,549.51,2020-11-03
PSQ5GR1EI4QtQA5,7RQfR0638dQAU,872.73,2020-11-03
VQQ5GR12D4QtQA0,7QQfR0638dQAU,757.02,2020-11-03
xcQ5GR06N4QtQAC,7PQfR0638dQAU,4420.97,2020-11-03
buQ5GR1Rk4QtQAF,7OQfR0638dQAU,75,2020-11-03
bTQ5GR19Y4QtQAW,7NQfR0638dQAU,1000,2020-11-03
UJQ5GR0t54QtQAY,7MQfR0638dQAU,500,2020-11-03
LzQ5GR1Kh4QtQAN,7LQfR0638dQAU,250,2020-11-03
